날짜,Actual Conductivity (µS/cm) (1066342),Specific Conductivity (µS/cm) (1066342),염도 (PSU) (1066342),저항력 (Ω⋅cm) (1066342),밀도 (g/cm³) (1066342),총 용존 고형물 (TDS) (ppt) (1066342),pH (pH) (1057024),pH mV (mV) (1057024),ORP (mV) (1057024),온도 (°C) (1068851),압력 (psi) (1064654),깊이 (m) (1064654),표면 고도 (m) (1064654),RDO 농도 (mg/L) (954526),RDO 포화 (%Sat) (954526),산소분압 (Torr) (954526),Chlorophyll-a Fluorescence (RFU) (945787),Chlorophyll-a 농도 (µg/L) (945787),외부 전압 (V) (1068851),대기압 (mbar) (1049665),온도 (°C) (1049665),위도 (°),경도 (°),표시됨
2025-06-11,0.5755750883495145,0.5644550737864078,0.0,1739074.0276699031,0.9967826568932039,0.000367337663592233,6.9167782635922315,44.36884343203884,-261.7400095145631,26.004842665048546,3.7636294592233006,2.8446491087378645,2.429425740631068,0.0,0.0,-0.27666365131067966,0.038496535266990296,0.38225912364077663,17.265025053398055,994.7647498058253,29.424044344660196,36.691922711396565,128.81026967969984,
2025-06-12,0.6303332172727273,0.642151634224599,0.0,1586393.7812834226,0.9972904685561496,0.0004173008960427807,7.205196620855614,27.226356390374335,-153.38926989304812,24.03532067914438,4.344103043850268,3.253721718181818,2.8379786279144383,0.0,0.0,-0.3121629619251337,0.0668409764171123,0.6368929658288769,17.269384700534758,998.6249820855614,28.873731582887704,36.69185387671662,128.80961443626566,
2025-06-18,0.22480771205555555,0.21171451722222223,0.0,4565971.858888889,0.996223402111111,0.0001373586491,6.929714965000001,44.08289751666667,-196.3819593888889,28.02396257777778,4.279809975000001,3.212293966111111,2.7859409856666666,0.0,0.0,-0.41239077133333324,0.0614827063111111,0.6146455347777778,17.258889144444446,994.617657388889,36.37483350555555,36.69160388177261,128.80941710434854,
2025-06-19,0.05494505500000001,0.05314465279444445,0.0,18200000.0,0.9965779062777778,3.454709146111111e-05,7.085672380555555,34.08357116111111,-143.0889417222222,26.771057049999996,4.323168317222222,3.2376515905555556,2.818062002277778,0.0,0.0,-0.30989941483333333,0.14335683176666666,1.4936556154444443,17.257547777777777,997.6501419444446,31.878238866666667,36.69174881908111,128.80962006701156,
2025-06-24,0.05494505500000002,0.05451472691160222,0.0,18200000.0,0.9969412371823205,3.5435867966850833e-05,7.475952076243094,10.79759022596685,-279.3903538121547,25.412661403314914,4.3289526464088395,3.244528232044199,2.8250745390055254,0.0,0.0,-0.293773304198895,0.4151166377348066,4.272111699447514,17.2571903038674,993.4843898342542,28.854188928176796,36.69191099944171,128.8099044217118,
2025-06-26,0.05494505500000001,0.05597575962222223,0.0,18200000.0,0.9972897962777779,3.638319244444445e-05,7.406032564999999,15.088627945555556,-300.91493049999997,24.04032488888889,4.2579263705555555,3.192334836666667,2.7785545536111114,0.0,0.0,-0.34089940855555556,0.14502631691666668,1.5309650122777778,17.252591366666667,992.3899926111112,25.74252459444444,36.69197857170366,128.81025505485013,
2025-07-02,0.05494505500000001,0.0522582644972973,0.0,18200000.0,0.9963227525405405,3.396835428648649e-05,6.969383259459459,41.382430427027025,-117.9479203189189,27.692150335135135,3.9934457378378374,3.0016461454054055,2.581839105027027,0.0,0.0,-0.29855463908108104,0.3427089099891892,3.498692269567568,17.265633448648646,997.3351548108109,32.78050659459459,36.692000556233765,128.81055353994708,
2025-07-08,0.05494505500000001,0.051130335405797096,0.0,18200000.0,0.9959737764251206,3.323329977294686e-05,6.638457425120773,61.69123305797102,-251.07307879227054,28.913389922705313,4.471679054589371,3.3445555908212565,2.9184482856038647,0.0,0.0,-0.2406261729468599,0.426535466173913,4.284921945120773,17.261321768115938,993.19065294686,37.6170125410628,36.692049934771724,128.81032830752108,
2025-07-18,0.3493561066393443,0.3455690149590164,0.0,2864327.127459016,0.9968971163524591,0.00022447043553278686,6.360585094262295,77.21943095081966,-283.2880926229508,25.58185995491803,3.3144378830409837,2.5282518751229506,2.1088347210860654,0.0,0.0,-0.2712066681147541,1.5874358668032789,15.900406903688525,17.25618095491803,992.979265737705,33.08254613934426,36.69168137110123,128.8100795823434,
2025-07-22,0.5276655042083334,0.509972005625,0.0,1895689.4841666669,0.9965657782083334,0.0003313881857916667,6.489593767916667,70.02232276666668,108.78325412499998,26.818112858333336,3.466973322333333,2.637097340708334,2.2139356160675,5.624471602916667,71.41193761666666,97.02303939166667,1.6584030208333336,16.73030056875,17.24382584583333,998.6542557916667,39.374940325000004,36.692005965218414,128.8100137511501,
2025-07-23,0.2739769169322709,0.2656622001593626,0.0,3737568.419920319,0.9966023101195219,0.00017317947966932268,7.2926547374502,22.202396669322706,-5.995415949003984,26.684161298804778,3.1607623743824704,2.4187005485657376,2.0013265897410357,4.5557546007968135,57.72046265338646,78.42178690039842,0.798283439003984,8.015578887649403,17.26942299203187,998.3866984063745,30.37965615936255,36.69197815717368,128.81024096097028,
2025-07-25,0.5276655042083334,0.509972005625,0.0,1895689.4841666669,0.9965657782083334,0.0003313881857916667,6.489593767916667,70.02232276666668,108.78325412499998,26.818112858333336,3.466973322333333,2.637097340708334,2.2139356160675,5.624471602916667,71.41193761666666,97.02303939166667,1.6584030208333336,16.73030056875,17.24382584583333,998.6542557916667,39.374940325000004,36.692005965218414,128.8100137511501,
2025-07-29,0.05494505500000001,0.049502206586776856,0.0,18200000.0,0.9954186540082643,3.217608958677686e-05,9.687772962809918,-121.94796966115703,-49.336204136363634,30.761366074380163,3.235005388595041,2.464743333966942,2.028166638136364,7.587461531404958,104.52725248347107,138.95541896694215,2.3352143842975206,23.377367652892563,17.25855952066116,986.982786198347,35.190494355371904,36.69186533050379,128.80993694916833,
2025-07-30,0.054945055000000007,0.04870163926885246,0.0,18200000.0,0.9951195211475411,3.165509985245902e-05,9.664672790163936,-120.7630986295082,6.415483994655737,31.715715567213113,2.5552170247934427,1.936774246704918,1.5614619055803278,9.038902944262295,126.72869558688525,167.82455363934426,3.588776847501804,15.463710931538358,17.248529773770493,986.0720290491804,40.4301065704918,36.69197627170146,128.81045138803432,
2025-07-31,0.05494505500000001,0.049400282437500005,0.0,18200000.0,0.9953821772083332,3.210998054583333e-05,10.606427452083333,-177.441639,-63.250605245833334,30.8780753,3.0517294853249997,2.348662104541667,1.9101400275541665,7.846941924583334,108.14865294166665,143.9772961666667,1.8365331458333334,18.33354464583333,17.245250495833332,988.60320425,37.45473899583333,36.691890421632614,128.81006651346672,
2025-08-05,0.0,0.0,1.2670979971097925e-10,10000000.0,0.995864746846473,0.0,7.8528290892116175,-11.219802451037344,-16.31171627385892,29.285672008298757,3.0733471351597514,2.3412688126970957,1.9294833121950208,1.4891090834024898,19.947973912863073,26.68427676763485,1.7189807000000001,17.16187273651453,17.253938406639005,989.2331981327801,36.20867535684648,36.692107661721145,128.81069443423394,
2025-08-15,0.05460969744864866,0.04808807421621621,0.0,18149580.183783785,0.9949752866486488,3.1269081805945944e-05,7.246466760000001,25.378169864864866,-28.27806806486486,32.1395954972973,4.212646658283783,3.166280280351351,2.728843854886487,5.070688528108108,70.53519356216216,94.68000988648649,2.027792367027027,20.29029063783784,17.249549416216215,999.8753649729729,39.671258789189196,36.692081190594585,128.81023755864865,
2025-08-20,0.05494505500000001,0.04848991148888889,0.0,18200000.0,0.9950311046111111,3.1522077311111113e-05,7.2681263099999995,24.018915683333333,-348.48596488888893,31.977647427777775,4.350774094999999,3.263089705,2.8258812427777777,0.0,0.0,-0.1657856594666667,3.0763932911111107,30.71894968333334,17.258311894444446,994.0564043333334,37.97133195,36.692028728555556,128.81021886788892,
2025-08-21,0.05494505500000001,0.0483603092,0.0,18200000.0,0.9949852689444444,3.1437035366666665e-05,7.07017011888889,36.05585232777778,-360.2735207777778,32.130174866666664,3.991085011111111,2.995691543888889,2.5663441421666664,0.0,0.0,-0.22760923233333333,3.144696132777778,31.435766133333335,17.261253472222222,992.6997236111113,39.018599316666666,36.692080992777775,128.81052910388888,
2025-08-22,0.05494505500000001,0.04777621507777779,0.0,18200000.0,0.9947381241666666,3.1058559177777784e-05,5.909472737222222,106.70374012777779,-323.5386773888889,32.874975605555555,4.266722840000001,3.201611232222222,2.769256229,0.0,0.0,-0.24838133149999997,2.153463577222222,21.63540107222222,17.255469650000002,993.0234951666667,43.699274027777776,36.69206527983333,128.81046638255555,
2025-10-21,0.05494505500000001,0.06110105011142062,0.0,18200000.0,0.9982589811699164,3.9714553055710305e-05,5.531339593871866,123.98789044289694,-193.014253454039,19.734702729805015,4.582461204456825,3.418219569359331,3.0128316281337053,0.0,0.0,-0.19512236721448464,4.674858354428969,46.8762101086351,17.26451656545961,1010.6779172701952,23.814040760445682,36.69196554576,128.80555126312,
